"ENTREZID","logFC"
381778,-0.282635784
692169,-1.185385067
672450,0.175919881
52250,0.179238205
20019,-0.211414599
20454,-0.247431898
232086,0.735748229
67442,-0.032914439
16950,-0.179457608
56174,0.197024137
18139,-0.424352096
26903,0.030433603
232187,-0.326927273
72012,0.093277907
54368,0.348892756
100038356,-0.143963622
232223,0.444699314
66277,-0.126740421
107747,0.227566452
74122,-0.180484468
232236,0.059845208
74516,0.603249222
243574,0.097255292
14761,-0.256700571
232313,0.232590269
232314,-0.427038548
70047,-0.008066718
16438,-0.192347346
20893,0.411377881
192193,-0.375287283
14911,-0.203887155
97287,-0.205936634
18294,-0.316161174
57890,0.356705313
171095,-0.381209644
22346,-0.626541475
108960,0.515842546
381801,-0.174087839
67088,0.784577252
666634,0.351419905
258914,0.539769756
213393,0.174633816
20315,-0.018514552
232337,0.036405268
16172,0.281524019
330409,-0.124146914
74043,-0.512324042
53857,-0.729821266
24110,-0.326655508
14412,-1.092157396
14411,-0.163809643
17113,-0.169945607
50530,0.222896587
269799,0.198903994
73149,0.130973807
93671,0.229439355
232371,0.28620548
50909,-0.519418642
14794,-0.307616746
319352,-0.311448743
269800,-0.47568334
54137,-0.280060707
110109,-0.169591409
78668,0.75721418
22371,0.04887497
28040,-0.548049726
60345,-0.455452454
791299,-0.567365001
408064,-0.139071055
232408,-0.552455063
93694,0.102687939
232413,-0.159569994
57436,-0.044461005
735268,0.375241323
19131,0.389378601
83380,-0.192435445
14011,-0.196646047
67774,-0.163298919
72813,-0.009040546
12576,-0.413535106
381823,0.581246885
67755,-0.279389133
232431,0.858547264
13730,0.176327057
54343,-0.733714438
20901,-0.203653143
232449,0.236324301
54611,-0.473054755
232491,-0.491293821
75320,-0.658342696
105242817,0.977204758
67636,-0.047737376
22147,-0.050848733
16651,0.190951053
232533,0.54092321
272322,0.318076422
67533,0.020201795
232536,-0.320721125
232539,-0.150681656
66184,-0.682179727
320204,-0.385150455
27053,-0.254384185
213945,-0.884948516
15893,-0.501334628
140491,0.411151854
27999,-0.413738636
101185,-0.04335162
68272,-0.41605034
23917,-0.048588823
22214,-0.258491045
54160,-0.009423911
27205,0.206743455
243743,-0.189193915
11677,-0.171204062
53621,0.32856323
208647,0.058007169
74253,0.605378769
243771,-0.29158675
338523,0.145720675
109880,0.066626398
243780,-0.19356708
22073,0.219926898
232748,-0.134755293
29807,-0.13617451
68910,-0.292388974
101214,-0.055822573
71720,0.232470836
70821,0.893562256
15394,-0.124839372
15399,0.249528542
15400,0.031522574
15401,-0.488588243
15405,0.10752711
66873,-0.955872198
107607,-0.500182587
12922,0.493251546
21743,-0.77152121
243382,0.129236691
58909,0.31362793
243385,0.002482217
171184,-0.360873714
13197,0.782064181
692165,-0.237600207
243469,-0.514783566
692161,-1.294660315
434033,-0.863228319
16121,0.414699611
243451,-0.694476633
320938,-0.81195098
385109,-2.215297668
385120,-1.321912817
636752,-0.979791234
384515,-1.292315328
235952,-1.651466728
385253,-1.070379031
546213,-0.506043947
16114,-1.731526576
381783,-0.865132021
620017,-0.389144448
384419,-0.861498151
384422,-1.132149393
637260,-1.084198295
667881,-0.205941555
232078,-0.30719331
68477,-0.353489876
71093,-0.343004941
66510,0.287198682
53620,0.148441565
232087,0.071911196
232089,0.291040193
15277,-0.426893243
69652,-0.588142589
17768,0.09944496
194388,-0.086987808
27369,-0.489015489
70527,0.017439256
21766,-0.35342287
232174,-0.085190448
75914,-0.176116946
20751,-0.304094283
73327,-0.386139039
100043497,0.004880763
93674,-0.704078137
72102,0.109681261
17119,0.674700038
23885,-0.538973071
69538,-0.032931803
72103,-0.093587027
57905,-0.378339308
243529,-0.812166366
102639841,0.056515927
80283,-0.473966663
18844,0.806201266
232227,0.156371203
72170,-0.415778105
22591,-0.120570122
78287,-0.232091808
243548,-0.620299852
101401,0.572108627
16206,-0.181161415
22200,-0.132461385
320502,0.435875431
56353,0.239566075
72171,0.305455935
58186,0.812388414
259302,0.59772733
101122,0.449182685
66087,-0.315314595
110379,-0.032246398
232334,-0.578418976
68971,-0.65918411
330401,-0.409502186
213391,0.266590896
19713,-0.514513045
213895,-0.104759528
232339,-0.474990427
67200,-0.104863127
214932,-0.776495792
12122,0.337544936
12267,0.2003173
19305,-0.380502786
16768,-0.347562817
69202,-0.347796616
14433,-0.256496593
68298,-0.411107598
213233,-0.450389174
213522,0.291968387
18205,-1.034992923
16493,-0.325075012
12444,0.406722959
330427,0.238334622
21679,0.692936164
80782,0.084721092
243653,-1.145307282
56644,-0.520274223
16633,-0.682369881
66441,0.191961238
70686,0.245767092
15199,0.321716172
100502936,-0.59762383
60321,-0.083954927
17313,-0.195039165
232493,-1.417136953
20678,0.285810767
12035,0.701480499
16653,-0.301565993
79362,-0.111995458
16439,0.191803077
19227,-0.719200279
67456,-0.17136535
387314,-0.379124128
232560,0.156381317
232566,-0.069118186
18752,0.752168464
81904,1.722209015
54378,0.173282138
66078,0.221279848
57776,0.120174662
232798,0.09308209
232811,-0.22026287
19943,-0.221576688
664994,-0.410052039
232816,0.05808599
269854,-0.137546827
68992,0.173473831
22185,-0.163824289
22690,-0.395959812
258918,0.529610858
100169889,-0.123319908
20871,-0.361824793
232854,-0.983955235
171238,-0.557237991
67370,0.103798838
243833,-0.247947142
381845,0.132606405
269870,-0.052937292
246792,0.550754808
330474,0.171602268
20514,0.418578835
384557,0.39230708
73250,0.724613036
13400,0.841429029
20475,0.388222632
319197,0.360746764
20167,0.390141393
13870,0.231157476
333654,0.239761495
12715,-0.107841778
436135,0.195115979
81011,0.487549062
667551,0.513513391
209824,-0.303817686
210135,-0.872716679
54678,0.100883712
18793,0.7197305
71241,1.393254202
210172,-0.066383983
269878,0.013111328
654804,-0.093802687
66349,-0.362860997
13088,-0.974984234
13107,-1.157998594
414069,0.648702495
100316839,0.100382614
11652,-0.329492587
100043229,0.408489068
71163,0.266537802
545938,-0.605116651
14113,0.000837675
13549,-0.234446952
434156,-0.563547119
20055,0.58631981
338374,0.074316471
320435,0.024871039
68458,-0.104481333
74352,-0.402859028
233056,-0.613067318
233058,-0.578521031
233060,0.168905593
69920,-0.13180913
233066,0.17337401
22177,-0.127818831
243912,0.896742133
101883,-0.461657253
282619,0.400255465
384585,-0.357177913
102639020,0.111898438
12606,0.13099348
52428,-0.434897753
245886,0.133014464
72244,-0.634649426
70227,0.343649227
58188,0.063956097
67607,-0.159157306
75835,-0.082738386
72310,-0.241208131
75690,1.153530273
210104,0.220573606
259277,-0.432490855
16618,-0.520887536
16617,0.25602188
18048,-0.390727046
100217434,0.579915171
100217433,0.039754654
20981,0.425638386
101568,-0.174530157
387168,0.193341923
21677,-0.521474856
15464,0.511661064
14936,0.385951597
12036,-0.474406121
74490,0.953683633
13170,-0.132872192
14884,-0.242558187
243983,0.190807628
78286,0.889892798
53415,-0.836072874
71974,-0.208695254
233246,0.710491389
233276,-0.573108762
320845,-1.072858189
17984,-0.129469344
381994,-0.353324245
272396,0.138121785
18553,-0.578035003
109815,-0.522995779
69612,0.151083991
244058,-0.374615144
791275,-0.03334111
68048,0.204954094
57444,0.249338344
626359,-0.153828882
17293,-0.111348042
68695,0.121663024
116904,0.325389484
67148,-0.766550231
107769,-0.140107308
20408,0.075953269
269959,-0.101785048
170460,-0.379601918
13032,0.237231858
14366,-0.386658993
319711,0.178978879
233489,0.255579163
75985,-0.115926455
58238,-0.467586258
23966,-0.001522855
14389,0.183221703
381903,-0.393937342
18479,-0.329218846
434215,0.635147904
22411,0.842199703
233552,0.409127894
109689,0.572332371
67164,-0.291088588
277939,-0.277960571
22229,-0.21398806
319604,0.304896445
69710,0.111802772
102638993,0.022258382
101706,-0.102011801
11870,0.427831201
233575,-0.381669976
259105,0.071160715
259107,-0.124952153
259097,-0.055053826
259095,0.271422693
259056,-0.485292515
94094,0.104165507
258309,-0.449471313
259046,0.450705612
259161,0.205109931
258173,-0.13541063
244198,0.173518443
19024,0.364551883
257919,-0.064963563
258731,0.303886586
259143,-0.045982135
100302499,0.002951005
233726,-0.161156259
100379145,0.890481214
20841,-0.187887698
11535,0.911348269
11717,0.517940656
22083,-0.121250482
21676,0.053906597
11865,-0.371366529
68469,-0.615117914
53322,0.133443913
74424,0.020028763
272428,0.115304788
20216,-1.433570161
434234,-0.209335129
233806,-0.770419054
233812,-0.478719565
233813,-0.173122331
13631,-0.069571822
26939,0.032830827
28018,-0.26399143
59288,-0.119837662
70261,-0.323658645
19647,0.010245215
30949,0.476711109
16190,0.639164082
233865,0.128540051
104175,-0.443611841
70314,-0.500653011
68616,-0.22849851
66090,0.01799921
21389,0.0744686
17907,0.129860589
16408,-0.543539696
14123,0.284495292
100217442,-0.7093478
13019,0.319090794
269999,0.113913578
101502,0.061535734
12041,0.086028504
16409,0.901317977
16411,-0.177215769
29810,-0.060591027
101490,-0.023893977
207352,-0.259014232
207425,-0.12075948
57752,0.630819264
56213,-0.354891873
214580,0.300424689
12237,-0.615104195
100043682,0.200726305
214764,-0.511584278
66165,-0.462268361
102635948,-0.3104511
69752,-0.159261539
212503,0.507193994
212508,0.010311128
258201,0.719767555
338417,1.120648622
212974,0.169575161
27388,-0.419606397
70552,-0.030330468
66985,0.272801122
101471,-0.118218961
21351,-0.054966814
213573,-0.47092441
64540,0.137966412
17831,0.416480733
105243090,-0.236927314
21953,0.380450138
21957,-0.071373922
56844,-0.198543817
16535,-0.078352556
13360,0.181269878
232790,0.877749438
69757,-0.215363555
18733,0.781192394
100041146,0.324118605
52855,0.163699397
108841,-0.551425317
320749,0.676526532
232807,-0.348505402
21955,-0.053481433
68255,-0.24333173
66245,-0.480627107
333182,1.311329122
232813,-0.340049662
67441,0.075382102
381836,0.50821807
67109,-0.032562322
213011,0.003638157
18616,-0.22150457
232853,0.059007054
76373,-0.051295813
624512,-0.050635646
100042848,-0.396988437
100042810,0.046374035
545909,0.450282772
434110,0.074486428
100042921,0.631574605
434555,0.580802709
100042499,0.098773209
232879,-0.862596073
246791,0.777458299
71723,0.080553232
319430,0.144256242
53417,0.323550709
381853,0.352503255
14282,0.643786128
70333,-0.143812532
100503495,-0.001239077
232946,-0.477491711
11812,-0.812931578
53333,-0.336784054
19294,-0.514005929
57278,-0.508887896
12051,-0.040606888
52118,0.443097283
620537,-0.11103134
667129,0.553486282
670764,0.566444492
621510,-0.231567064
100043645,0.632276082
100043067,0.031721205
22756,0.180397769
68891,0.286642395
232975,-0.099769302
14809,0.619866719
26367,0.335037537
12039,-0.644324976
52132,-0.068563157
100526505,0.743232285
233011,0.109528054
192192,-0.410252501
105242887,0.088669751
23996,-0.663083101
20924,-0.01949096
101497,-0.457640777
67224,-0.248482265
233033,-0.305769962
70584,-0.782327481
18036,0.137664222
20190,0.444324005
100316710,-0.146078902
73833,-0.359693919
320225,0.122629256
72275,0.306627942
20733,-0.449799888
74206,-0.114790754
22689,0.12028901
72723,-0.415384576
233064,-0.038086802
68332,0.145893763
75660,-0.380663237
109637,-0.004603066
22282,-0.061163965
18301,0.485188006
57780,0.250640801
52857,0.194635861
68079,-0.580810083
233107,-0.146411447
68947,0.50739123
243923,0.225392916
233115,-0.119809364
19777,0.122571268
12447,0.214133874
72287,-0.55829938
627975,-0.115090778
620018,0.837896287
101835,0.114912017
434179,-0.446675749
69930,-0.131525463
12489,0.870382961
20256,0.126306126
233199,0.715797622
272382,0.136993176
18971,-0.223321625
107503,-0.550059782
233204,-0.262862664
84113,0.458498473
233208,-0.147915015
233210,0.222817722
27212,-0.809430576
12493,0.103524432
14325,0.645754469
71755,0.174921602
17872,0.671295488
56636,-0.329218095
56632,-0.346532116
101612,0.013339593
27414,0.371642897
20210,0.28370791
54122,0.260260449
13009,0.289187415
93790,-0.052669223
233280,-0.797276351
100526531,0.902773632
50794,-0.549431467
67973,-0.129189981
21872,-0.107396305
76628,0.661687991
73904,0.340833666
11819,-0.291505688
244049,-0.062681832
18213,0.639477226
16790,0.198609849
70420,0.547555589
100859962,-0.297133515
101869,-0.12558764
140481,-0.0892829
14159,-0.064974646
12144,0.31264274
71968,0.060975675
68039,-0.422815277
210321,0.107656182
244091,0.01998863
330577,-0.387785813
80889,-0.122734786
14085,0.57671503
258222,0.265285004
76453,0.210674294
68472,-0.699091245
666737,-0.192204621
22666,-0.302995105
21835,0.29821032
66333,1.266742902
67800,-0.020819999
449631,-0.306572697
449630,0.055088038
100503386,0.354738463
50877,-1.334149769
72590,-0.552115081
207212,-0.020709675
233571,-0.009467787
14276,0.462037621
75212,-0.510419167
269966,0.090438919
20821,-0.698792105
101700,0.206821372
258139,-0.088418313
384701,-0.443606733
258311,0.560633813
258808,0.090325423
258819,-0.294183947
434219,-0.076628556
209387,-1.076237792
625530,-0.348173339
259062,-0.144321588
56692,-0.195591598
259063,0.09572656
109042,-0.197396676
15458,-1.563238725
76932,-0.298802185
434223,0.011592362
258303,0.358028956
277935,0.970827251
56787,0.47724871
114332,0.59708708
17540,-0.503487619
13690,-0.02371225
75479,0.256522421
68815,-0.726072725
69295,0.200283548
244209,0.22576576
20679,0.173702113
68052,-0.31288735
18704,0.138749455
267019,0.252818504
209760,0.197337284
64297,0.497236018
71151,0.368415945
233805,-0.241313249
12585,-0.281012733
80719,0.535866165
76179,-0.433119623
74105,0.121362136
67417,-0.381809229
233826,0.27573174
67711,0.133117679
73658,-0.743202679
18020,-0.084625327
11937,-0.01684114
20399,-0.324923452
20887,-0.544196965
75764,-0.341682295
12721,-0.314539166
11674,-0.338170934
233875,-0.329611623
69017,-0.837608919
68449,-0.462144335
20768,-0.677809587
269997,-0.703222401
101604,0.480352952
233893,-0.134890048
69234,-0.428552866
233899,0.542712421
12055,0.853027721
56216,-0.341138105
27973,-0.258257449
76560,0.285415166
12862,0.364547584
67865,-0.536946854
14183,0.194112515
67872,-0.105003709
68277,0.171334624
77590,0.061139459
18242,0.007109197
77938,-0.26143918
17345,-0.836497244
13593,-0.493235751
77252,0.00129611
69546,0.921635338
12176,0.20994591
11501,1.051002805
69064,-0.386687553
258513,-0.073560308
54399,-0.17485287
24058,-0.580105918
72040,2.474953616
213350,-0.741583116
57754,-0.602436441
100126795,0.207969231
66491,-0.719162638
54473,-0.33397221
18218,1.214032289
100043617,0.080036277
71623,-0.281298058
50774,-0.710906147
677289,0.508498148
330677,0.490808071
723874,-0.492069044
21823,0.077961324
97423,-0.192933161
63830,0.03883704
12577,-1.2947713
27267,0.102952209
244237,0.067247506
79202,-0.425479379
79201,0.592976709
79196,-0.306577235
78914,-0.173790464
14082,-0.167825184
101772,0.690634104
12443,-0.710658496
233979,-0.115246888
50767,-0.263507694
69697,0.0674363
20911,0.56131483
70192,-0.013332497
72267,0.087081472
100044509,0.396697855
20300,-0.221506977
67260,-0.32729292
12827,-0.227030876
102132,-0.882690189
26356,-0.761529724
17207,-0.341331896
14068,-0.216240244
14058,0.203962055
78335,-0.808215658
21781,-0.087727613
272465,-0.722539002
101994,-0.615931741
66822,-0.689041319
74901,-0.131752668
17930,0.699208689
244329,0.273252532
81007,0.136900708
246080,0.499240753
100041787,0.399865266
13237,0.272700902
23855,0.762378949
100041952,0.43894493
13215,0.181446348
246084,0.017962706
207958,-0.166131473
234129,0.230606483
69108,0.227646477
20516,0.556889957
67207,-0.079247957
20845,0.284961187
77733,-0.104844189
73754,-0.187669622
244373,-0.289809642
13685,0.825966777
68867,0.05814124
234138,-0.203534985
19053,-0.066504884
319520,-0.233107018
244416,-0.728196323
52065,0.178247901
621080,-0.261812538
80286,-0.181934422
78506,0.039462752
11988,0.416230376
78849,0.136182028
53318,0.170738666
66756,-0.177867674
71876,1.127336469
192174,-0.021733505
75677,-0.485978472
22341,-0.305874931
76294,0.390107019
15446,0.384113613
78353,0.006902174
71306,0.424180969
59009,-0.209181146
234309,0.426628804
17961,-0.03242152
102635305,0.045671865
72281,0.617059663
636741,-0.416748889
78816,0.157999073
70616,0.157930156
107770,-0.224240375
75692,0.00284488
234371,0.156875471
12931,-0.236444626
71780,0.684259365
19339,-0.194851652
77090,0.267288065
73711,-0.645741231
26457,0.245103552
100037278,-0.339837059
236193,-0.396807821
326618,-0.143559905
16598,0.090283678
72254,-0.406915999
74166,0.559232913
20467,-0.264228423
14065,-0.221230585
21968,0.118190606
15368,-0.554151106
110784,0.209407705
14934,0.567420164
330812,-0.101057764
71310,0.007404335
22227,-0.113359165
66916,-0.518966248
81489,-0.361126002
19216,-0.312688062
68278,-0.008545276
18747,-0.17665725
19724,-0.446217068
387216,0.330719808
387220,0.050796568
12286,1.103189816
212528,-0.003429428
66590,-0.057434444
68544,-0.130452414
666945,-0.714760914
234549,-0.055110612
214627,0.26547419
93960,-0.473120953
19651,0.073224332
14681,0.069289774
17750,0.594531424
64209,0.007150374
20295,0.000437886
67914,-0.102525236
14766,0.058899253
54672,0.870486726
17388,-0.580451724
65115,0.469996303
12354,-1.0447705
382051,-0.661726192
667754,-0.029149304
382053,0.186477145
104394,-0.064160632
66320,-0.119034013
270091,0.289257841
56513,-0.37680132
234699,-0.094761181
234700,-0.232357385
244631,-0.01834162
192654,-0.413079063
330836,0.04752325
21771,0.369691072
20650,-0.457311735
66164,0.07053805
234723,-0.432825618
11765,-0.032799142
234728,-0.401064297
234729,-0.272181447
244654,0.684344583
102339,0.179866211
22640,0.176683538
67528,0.051979681
270097,-0.882060093
74440,0.528567034
71839,-0.176696458
67866,0.055606428
234796,-0.279785424
22224,0.220966477
100038388,0.278105451
15900,-0.053180937
67443,-0.11903733
53325,-0.858725157
195209,-0.282220991
234836,0.135281091
100689703,0.377225312
66965,0.098111958
67177,-0.304897754
100503178,0.329743549
71186,0.154380646
57247,-0.393809343
69581,0.771627647
382038,0.670550868
68865,-0.497292441
330863,-1.669546283
14712,0.104408371
244666,-0.267077698
93742,-0.319313782
69129,-0.3388354
100503924,-0.038220973
170786,0.15543557
19785,-0.431974632
170779,0.149358754
69165,0.44871692
73072,0.255519604
330695,-0.137278479
15568,-0.543277175
669393,-0.174122556
665306,0.174827056
12826,-0.785681648
19332,-0.170499259
71941,-0.393476761
234072,0.8143333
11945,0.28766451
14456,-0.275367279
19414,0.307145549
66423,-0.890060029
102638701,0.517519051
11601,0.560661414
382000,-0.181403791
102032,0.209999368
68074,0.089717164
64933,-0.028871966
100526510,0.336271215
109145,-0.235466426
69068,-0.434066556
15930,-0.140696777
330723,-0.222817467
83436,-0.341359241
270035,0.614507024
72108,-0.246639826
52120,0.19784722
74653,-0.319631075
76615,0.129060931
11556,-0.366917711
100217422,-0.4424496
67920,0.19578202
22427,0.197362213
21951,-0.668988954
244421,-0.484325095
20288,1.046145059
102103,0.6562681
384813,-0.055186956
102294,-0.545070481
142980,-0.196789115
69479,0.060143244
408022,-0.278043248
72333,0.099602584
66234,-0.771603971
77113,-0.147461788
100038489,-0.244551869
66282,0.191438176
76813,-0.590574959
76900,-0.307453177
23886,0.225715349
66522,0.19532233
18709,-0.195491695
104370,0.546876415
13864,-0.509558542
64296,-0.306429928
382014,0.289497182
69550,-0.71888766
234404,0.546065408
13617,0.34274652
19656,-0.235725167
24015,0.068584303
14388,0.141050803
74841,-0.265560745
16168,-0.503553529
244548,-0.342751203
100049549,0.423794912
67873,0.263232459
67736,-0.196997529
66830,-0.055873655
18032,0.298836413
16477,0.490290919
212989,0.201834262
66714,-0.476005617
56445,-0.055776538
74513,0.520562017
80750,-0.230119201
26992,-0.429285581
71607,0.028174475
16373,-0.190306536
234564,-0.0891174
67378,0.641397545
333329,-0.092635387
14894,-0.648260579
13000,-0.098029751
14719,0.785912477
57813,-0.114352799
97487,-0.258911722
234664,0.197375281
68523,-0.440043584
67971,0.180585896
70796,-0.095436403
11972,-0.237868181
74334,0.003317263
109660,0.309446248
16816,0.15944696
20498,0.223874244
319446,1.213840598
71986,-0.328576927
77411,0.05397736
58994,-0.183113658
102637442,-0.055167158
18104,0.025607819
67619,-0.030162547
109215,-0.16638916
384864,-0.13211064
64340,-0.69766114
56749,-0.026003905
101943,-0.309991486
234730,-0.215099374
20340,-0.229882109
234736,-0.10509958
338521,0.141850046
234740,0.344190238
627828,0.40868541
75796,-0.424218694
69528,-0.480088976
68533,-0.735437853
21341,-0.416897515
74347,0.016947662
76454,0.599503824
20539,0.974753696
319574,0.322480841
30927,-0.512666217
234839,0.462296311
12398,0.089105609
57429,-0.577176693
100042484,-0.225238803
11459,-0.244057112
234865,-0.003321071
56199,-0.148687241
102162,-0.126154051
69627,-0.088405581
66523,-0.265993496
102058,-0.716503011
270110,0.458853569
52202,0.25131195
244672,-0.341980421
234889,-0.279053028
78100,-0.502821993
12363,0.725851374
71785,-0.242208504
76863,-1.258984398
17386,-0.142686946
17381,0.141825732
17392,0.099171997
17394,1.133856657
22068,-0.703416691
270118,0.410861253
75747,-0.255439693
17535,-0.160990113
75316,0.409180747
170748,-1.262241711
66917,-0.952511146
244713,-0.112934405
244721,-0.950746157
23988,-0.405542347
235036,0.454283396
15894,0.529904341
18577,0.14145285
235040,-0.772160176
68682,0.008390668
382062,0.425386941
16835,-0.300209352
624219,-0.136201213
235044,-0.564415122
12797,1.157724613
619310,-0.412357102
319845,-0.096777358
73230,-0.093379452
67484,0.037420879
77862,0.023220257
78658,0.511508151
67703,0.424224801
57810,-0.179983943
67049,-0.088480142
66279,-0.046187227
74144,0.159895296
235184,-0.569722913
69524,-0.286730401
57276,0.057985566
22619,-0.178137853
258333,-0.212387936
67776,-0.021124663
258046,0.156312644
15481,-0.164881599
100302594,-0.289768011
73144,-0.69285052
84004,0.191217199
15270,-0.271278121
12282,-0.612865029
14385,0.065672221
75617,-0.655495169
76568,-0.00746796
14012,-0.895752184
319742,-1.120448297
270152,-0.434227074
399548,0.013077384
59095,0.579047148
23821,0.209378433
18554,-0.182870098
70661,0.25739215
22687,0.099650945
215051,-0.049698714
244853,-0.310990917
434402,0.223889119
235323,0.420955678
12955,0.652796094
102635498,0.617445693
244867,-0.248520825
102636154,0.052434415
58233,-1.407633
235386,0.129241001
19200,-0.056770469
121021,-0.258289344
56294,-0.009638153
20466,0.363183994
102614,-0.202108697
71742,-0.000100467
13076,-0.114960669
20361,0.451795035
69106,-0.465882176
11737,-0.531143335
76524,0.30154966
235435,0.34851042
100217453,0.327135256
66131,-0.342937012
214424,0.614247858
70784,0.009135973
69606,-0.481691756
320528,-0.015433038
320440,-0.461595273
100526560,0.39957786
17999,-0.217494189
72135,-0.039753007
72278,-0.411277538
11891,-0.715147052
546144,0.549367651
208943,0.196254147
14697,-0.486358989
12049,-0.548896695
235497,-0.238268719
70082,-0.632443048
12160,-0.722018865
244923,0.347796646
14629,0.210381571
320295,0.174380864
14860,0.031586852
235505,0.114365487
17920,0.112054905
22137,-0.256294788
320615,0.177710525
666731,0.420804223
13036,-0.423771507
108153,0.161956702
235527,-0.618636639
26432,0.649776514
75552,-0.986039616
245000,0.005909212
24127,0.009936512
235533,0.255808409
211586,0.17019292
74080,0.299686934
19659,-0.097813032
23873,-0.574947751
16716,0.347424353
69010,-0.403113695
56332,-0.027901749
24059,1.288688151
270192,0.334881398
235559,-0.201248403
74025,0.095311655
102632,0.02895943
66595,-0.250954721
77305,-0.075922048
81897,-0.399101949
70235,-0.146920793
76491,-0.314990483
27966,0.035759146
12700,-0.892524714
235599,-0.299718081
15586,0.369409725
66257,-0.149463165
112418,-0.195526625
71472,-0.562306718
57279,-0.364260222
19087,0.092101669
80987,-0.260984959
69384,0.243434
12836,0.217050415
54369,-0.312794274
29873,0.248822131
17897,0.507640323
235633,-0.106670118
74249,0.671304922
71268,-0.036413328
70194,0.657029968
76499,-0.215286824
67213,-0.670804095
74486,-0.100759535
100316675,0.170964917
54214,-0.245601406
69274,0.550623223
208194,-0.262862557
74052,0.471212321
208638,-0.902652982
104433,-0.274329544
26901,-0.011849107
59289,0.615619211
20623,0.221867216
67469,-0.238004591
382118,-0.729292581
21922,-0.426445242
102436,-0.485720516
83493,-0.784664261
75135,-0.669554543
100628572,0.954388703
114673,-0.055263561
110350,-0.0642454
11797,-0.776270831
234912,-0.094117932
75723,-0.215108773
100216535,0.075509573
234964,0.207953003
235028,-0.233348985
53356,-0.088124464
13433,-0.19126936
14739,-0.739540681
94226,-0.449047559
215194,-0.302524252
12581,-0.024645115
387194,0.401105554
17083,0.246961808
235041,-0.018554718
19340,0.126139357
235043,-0.246915334
13857,-0.592202869
71746,-0.407932195
15571,-0.519852156
235050,-0.171496706
55934,0.030446021
244757,-0.187857756
66948,-0.644351275
69091,-0.273477911
83964,-0.588293083
20443,0.158790742
69305,-0.438910107
117149,-0.358792419
109229,-0.259282368
76832,-0.049170649
546123,-0.213297471
13663,-0.018829634
208076,0.732081491
245902,-0.189414622
258372,0.842508472
258741,-0.20588616
258242,-0.08150458
258327,0.550850024
258825,-0.370699202
235283,0.528076116
20660,0.048782861
235293,-0.587202015
235300,-0.147698859
100038560,-0.131303728
270151,-0.220078914
60409,-0.531012924
102693,0.399767514
71687,0.124295234
140630,-0.203726707
12502,-1.127262841
12501,-0.126694656
214552,-0.105011998
235315,-0.338722762
18113,-0.538837661
235320,0.33002105
69631,-0.173649788
19286,-0.641053578
66952,0.019546766
69253,0.636822827
14148,-0.240267003
11920,-0.155094996
75717,-0.167218222
270162,-0.381303935
108015,0.072814817
244891,0.149207197
382075,-0.231427486
72588,-0.650429435
76794,0.597732666
72774,0.589695663
66812,-0.379457368
18007,0.40787604
621119,-0.527273461
235431,0.125900232
57874,-0.548129961
74492,-0.198279537
102595,-0.091426527
382083,0.472125423
208117,-0.433427591
68318,0.802425785
22003,-0.025706757
74951,0.56353376
12442,0.122730103
93836,0.100745096
102371,-0.480162937
68178,0.238173116
21406,-0.114189614
546143,0.130428158
55981,-0.080682655
50772,0.244292382
387285,0.119666899
69642,0.674300286
70487,0.640797024
235504,-0.236582589
12816,0.672032448
70598,-0.07287022
15551,-0.110799406
83946,-0.091784232
75782,-0.26365415
83603,-3.62861584
17436,-0.205506706
244962,0.020832486
102632389,-0.249704342
320692,-0.464715571
66111,-0.389718457
21761,0.335801165
67016,-0.376460346
67958,0.253874488
22063,-0.077284143
11933,-0.360799055
270185,-0.381503155
245007,0.326419873
319859,0.245134749
75881,-0.253921992
74769,-0.524915666
20669,-0.014422929
245020,1.122642406
22041,-0.370187843
321022,-0.760300992
66663,-0.373966132
75686,0.152420697
67905,-0.845789765
11655,0.298338153
109652,-0.985278564
74840,0.39148481
109095,-0.247551724
102626,0.568089402
69536,-0.953128403
20347,1.065672087
76257,0.488485348
20350,0.511946368
68176,0.103577209
235606,-0.128532307
13138,-0.12516339
102791,-0.491058374
83669,0.192634209
23807,-0.30003631
104831,0.274439473
270201,-0.539960278
20776,0.290525683
17350,-0.164826967
56693,0.07420822
70031,-0.833131775
333433,-0.516511512
111186,-0.150413691
21813,0.442818534
67899,0.172875397
18799,0.460904248
235674,-0.13601633
109280,-0.28074523
215418,0.997221469
22437,0.657080766
13051,0.107472795
320301,0.176289696
74770,-0.025746543
102566,-0.063641562
102680,0.421195019
630836,-0.293388982
19054,-0.536681618
100861738,-0.651734082
66776,-0.91721015
668964,-0.056956407
100270707,0.018939877
20977,-0.562531347
54636,-0.036634723
54645,-0.08187381
627782,0.100960206
70226,0.856029579
434729,-0.147712091
236285,-0.031074782
22439,-0.728316254
76383,0.105744833
68041,-0.043954177
70489,0.409423558
13205,-0.16806048
382207,0.646182757
236733,0.556515661
320742,-0.52314107
100040482,0.264021539
100040722,-0.379885623
74365,0.493726482
67050,-0.771275031
434764,-0.018659411
68995,-0.241898329
74131,-0.128165724
72554,-0.052392504
320376,-0.022143316
68618,-0.195586635
333639,0.347190191
17772,0.218683586
15354,0.288372541
208748,-0.847932445
18194,-0.183971595
574437,-0.365920193
27081,-0.018556318
102857,0.798884737
11666,0.86785005
12000,-0.190222447
13726,0.168383029
110954,-0.120401374
